contract_id,pe_name,contract_name,contract_amount,procurement_category,procurement_method,status
Godawarimun/lalitpur/W/NCB/02/082/83,"Godawari Municipality, Office of the Municipal Executive,","Upgrading of Thecho Bugmati Road, Godawari Municipality-12, Thecho, Lalitpur",25419153.0,Works,NCB,In-Progress
DDM/NCB/W/01/2082-83,Dharmadevi Municipality,Mude-Madamsing Road Way Construction,12624283.05,Works,NCB,In-Progress
FUDBC/Morang/NCB/Works/21-2082-083,"Federal Urban Development and Building Construction Office, Morang","Improvement of Road from Budhikhola chhathghat Nursery Chowk to Kalimandir upto Biratnagar highway, Duhabi Municipality-06, Sunsari.",23227310.02,Works,NCB,In-Progress
PUDBC/DKT/NCB/WORKS/33/081/082,"Saghan Sahari tatha Bhawan Nirman Aayojana, Dhankuta","Construction of Hariraj Khewa Smriti Pratisthan Building in Dhankuta Municipality, Ward No. 06, Dhankuta",7425886.05,Works,NCB,Completed
17/CSB/NCB/ 2082/083/BHM,Bheemdatta Municipality Office,"Construction of School Building of Maheshwor Secondary School Bheemdatt-10, Shukasal Kanchanpur",23900000.0,Works,NCB,In-Progress
BM/NCB/Works/GCKBR/02/082/83,"Bidur Municipality,Nuwakot","Nayapul Gauribesi Chharghare Katheri Bhattagaun Hudai Bhaduwaar Tarkeshwor Wada No.6 Sadak, Bidur 12.",11743500.0,Works,NCB,Completed
PUDBC/DKT/NCB/WORKS/57/080/081,"Saghan Sahari tatha Bhawan Nirman Aayojana, Dhankuta","Construction of Infrastructures for Care Women Nepal Birthing Centre in Ward No.4, Pakhribas Municipality, Dhankuta",5233705.28,Works,NCB,In-Progress
NRA/CLPIU/2075-076/NCB-44,"Saghan Sahari tatha Bhawan Nirman Aayojana, Dhankuta","Construction of Khoku Primary Hospital Building(RCC Framed Structure, PHB-3) Sahidbhumi Gaupalika-04, Dhankuta",84196916.72,Works,NCB,In-Progress
KMU/SIN/NCB/01/082/083,"Kamalamai Municpality, Office of the Municipal Executive","Eakpakhe Chhatiwan Sikre Tinpatan Road Upgrading Work, Kamalamai Municipality-7, 11 & 12, Sindhuli",11719644.01,Works,NCB,In-Progress
NCB/SM/W/01/2081-082,"Safebagar Municipality Office, Achham",Khaptad Swasthya Chauki Bhawan Nirman-12,6241614.59,Works,NCB,Completed
KMU/SIN/NCB/02/082/083,"Kamalamai Municpality, Office of the Municipal Executive","Dandatole Dobhan Ruhcani Road Upgrading Work, Kamalamai Municipality-10, Sindhuli",2699050.16,Works,NCB,In-Progress
KMU/SIN/NCB/03/082/083,"Kamalamai Municpality, Office of the Municipal Executive","B.P. Highway-Majhidanda to Swargadwari Road Construction Work, Kamalamai Municipality-7, Sindhuli",1392405.92,Works,NCB,Completed
KRM/SQ/WORKS/2082/2083/03,"Kaligandaki Rural Municipality,Gulmi","Harmichaur Swasthya Chowki Nirman ,Gulmi",1335161.3,Works,Sealed Quotation,Completed
KMU/SIN/NCB/04/082/083,"Kamalamai Municpality, Office of the Municipal Executive",Majhitar Dandatole Panitanki Road Upgrading Work,1504252.0,Works,NCB,In-Progress
KMU/SIN/NCB/05/082/083,"Kamalamai Municpality, Office of the Municipal Executive","Sano Bhaluwahi Chorkhola Road Upgrading Work, Kamalamai Municipality-9, Sindhuli",1447247.37,Works,NCB,Completed
KMU/SIN/NCB/06/082/083,"Kamalamai Municpality, Office of the Municipal Executive","Mathillo Ranibas Urban Road Construction Work, Kamalamai Municipality-13, Sindhuli",3715612.83,Works,NCB,In-Progress
PUDBC/DKT/NCB/WORKS/08/079/080),"Saghan Sahari tatha Bhawan Nirman Aayojana, Dhankuta","Construction of Integrated Urban Infrastructure Development Works under Urban Development Programmee at Mahalaxmi Municipality, Dhankuta.",348657330.62,Works,NCB,In-Progress
KMU/SIN/NCB/07/082/083,"Kamalamai Municpality, Office of the Municipal Executive","Kudule Temple to Highway Road Upgrading Work, Kamalamai Municipality-4, Sindhuli",3675594.65,Works,NCB,In-Progress
KMU/SIN/NCB/08/082/083,"Kamalamai Municpality, Office of the Municipal Executive","Moktanchok to Shree Bambeshwor Aa. Bi. Road Upgrading Work, Kamalamai Municipality-2, Sindhuli",2161614.37,Works,NCB,In-Progress
KRM/SQ/WORKS/2082/2083/01,"Kaligandaki Rural Municipality,Gulmi",Samudayik Swasthya Ekai Starunati Kaligandaki 02,1108644.99,Works,Sealed Quotation,Completed
KMU/SIN/NCB/09/082/083,"Kamalamai Municpality, Office of the Municipal Executive","Chandradevi Aa. Bi. Building & Compound wall Work, Kamalamai Municipality-11, Sindhuli",6055152.29,Works,NCB,In-Progress
KRM/SQ/WORKS/2082/2083/02,"Kaligandaki Rural Municipality,Gulmi",Samudayik Swasthya Ekai Thalung Bebasthapan Tatha RAng Rogan Kaligandaki 06,907372.6,Works,Sealed Quotation,Completed
KMU/SIN/NCB/10/082/083,"Kamalamai Municpality, Office of the Municipal Executive","Infrastructure Upgrading Work, Kamalamai Municipality-9, Sindhuli",3904493.74,Works,NCB,Completed
LIDPOITH/NCB/W/2080-081/65,"Local Infrastructure Developmemt Project Office, Itahari",Construction/Upgrading of Terhathum Jilla ko Sidhuwa Nasibote-Jalpadevi Pra.vi. Saraswati maa.vi.- Hamarjung Charkune- Panchakanya- Mudke aahal- Nabin Sikchya Sadan-Okhre- Raamnuyami- Machindra Ma.vi.,95351622.09,Works,NCB,In-Progress
KMU/SIN/NCB/11/082/083,"Kamalamai Municpality, Office of the Municipal Executive","Kamalamaisir &Kamalamaisthan Infrastructure Development Work, Kamalamai Municipality-5 & 8, Sindhuli",4904557.34,Works,NCB,In-Progress
KMU/SIN/NCB/12/082/083,"Kamalamai Municpality, Office of the Municipal Executive","Dharabhanjyang Satpare Water Supply Scheme, Kamalamai Municipality-4, Sindhuli",5269355.56,Works,NCB,In-Progress
KMU/SIN/NCB/13/082/083,"Kamalamai Municpality, Office of the Municipal Executive","Dhura Gwang Corridor Road Upgrading Work, Kamalamai Municipality-6 & 4, Sindhuli",12095837.15,Works,NCB,In-Progress
LIDPOITH/NCB/W/DB/2081-082/02,"Local Infrastructure Developmemt Project Office, Itahari","Design and Build of Ghailadubba Champapur Jodne Biring Khola Pakki Pul Nirman , Kankai-9,Jhapa",301037600.0,Works,NCB,In-Progress
KMU/SIN/NCB/14/082/083,"Kamalamai Municpality, Office of the Municipal Executive","Chiyabari Keware Kerabari Road Upgrading Work, Kamalamai Municipality-2 & 4, Sindhuli",13771439.46,Works,NCB,In-Progress
LIDPOITH/NCB/W/2080-081/69,"Local Infrastructure Developmemt Project Office, Itahari","Upgrading of Terathum Jilla ko Ewa Thapachowk Moula Daada ,Khurpa thok , Fuguwa Nidhuraadin Sadak Staronnati, Atthrai 3 ra 4 Tehrathum-Taplejung",34479296.14,Works,NCB,In-Progress
KMU/SIN/NCB/16/082/083,"Kamalamai Municpality, Office of the Municipal Executive","Dube Besitole Road Upgrading Work, Kamalamai Municipality-2, Sindhuli",2857171.0,Works,NCB,In-Progress
KMU/SIN/NCB/17/082/083,"Kamalamai Municpality, Office of the Municipal Executive","Kamala S.S. Conference Hall Management Work, Kamalamai Municipality-4, Sindhuli",2382854.47,Works,NCB,In-Progress
KRM/SQ/GOODS/2082/2083/07,"Kaligandaki Rural Municipality,Gulmi",Procurement of Materials and Transportation up to Road Head Site KRM-02 Arbeni,877433.11,Goods,Sealed Quotation,Completed
KMU/SIN/NCB/18/082/083,"Kamalamai Municpality, Office of the Municipal Executive","Khambechauri Playground Infrastructure Development Work, Kamalamai Municipality-6, Sindhuli",3038946.88,Works,NCB,In-Progress
Godawarimun/lalitpur/W/NCB/03/082/83,"Godawari Municipality, Office of the Municipal Executive,","Upgrading of Thaiba Jharuwarashi Road, Godawari-13, Lalitpur",18752761.14,Works,NCB,In-Progress
SQ/KRM/GOODS/2082/2083/08,"Kaligandaki Rural Municipality,Gulmi",Procurement of Materials and Transportation up to Road Head Site (Lega -06 Kaligandaki)Gulmi,995431.73,Goods,Sealed Quotation,Completed
LIDPOITH/NCB/W/2082-083/38,"Local Infrastructure Developmemt Project Office, Itahari","Construction/Upgrading of Arjundhara Na.Pa.6 Sike Marga Drain Sahit Kalo patre, Jhapa.",23041667.46,Works,NCB,In-Progress
KMU/SIN/Goods/NCB/19/082/083,"Kamalamai Municpality, Office of the Municipal Executive","Procurement, Supply & Installation of Tower Light with Road Surveillance System",4450115.15,Goods,NCB,In-Progress
Godawarimun/lalitpur/W/NCB/04/082/83,"Godawari Municipality, Office of the Municipal Executive,","Upgrading of Dhapakhel Jharuwarashi Dandagaun Neupane Gaun Road, Godawari Municipality-10, 13, Lalitpur",28350673.78,Works,NCB,Completed
Godawarimun/lalitpur/W/NCB/08/082/83,"Godawari Municipality, Office of the Municipal Executive,","Upgrading of Road from Mahila Aawas Griha to Ward Office, Godawari-13, Lalitpur",2345305.48,Works,NCB,In-Progress
Godawarimun/lalitpur/W/NCB/13/082/83,"Godawari Municipality, Office of the Municipal Executive,","Upgrading of Jhyalungtar to Muldol Road, Godawari-10, Lalitpur",6798778.37,Works,NCB,In-Progress
Godawarimun/lalitpur/W/NCB/14/082/83,"Godawari Municipality, Office of the Municipal Executive,","Upgrading of Panchawati Dhusuphat Road, Godawari-13, Lalitpur",2620882.85,Works,NCB,In-Progress
Godawarimun/lalitpur/W/NCB/16/082/83,"Godawari Municipality, Office of the Municipal Executive,","Upgrading of Salyan Khasimara Road, Godawari-10, Lalitpur",2900629.73,Works,NCB,In-Progress
Godawarimun/lalitpur/W/NCB/18/082/83,"Godawari Municipality, Office of the Municipal Executive,","Upgrading of Lele Vardev Thuladurlung Faparbari to Chandrapur Road, Godawari-05, Lalitpur",5136546.32,Works,NCB,In-Progress
Godawarimun/lalitpur/W/NCB/19/082/83,"Godawari Municipality, Office of the Municipal Executive,","Culvert Construction Work at Lele Pahadi Road Godawari-5, Lalitpur.",2527368.34,Works,NCB,In-Progress
KRM/SQ/GOODS/2082/2083/05,"Kaligandaki Rural Municipality,Gulmi",Procurement of Materials and Transportation up to Road Head Site (Harmichaur Chha Saya And Budo Kulo-01 Kaligandaki)Gulmi,1504619.95,Goods,Sealed Quotation,Completed
KRM/NCB/GOODS/2082/2083/03,"Kaligandaki Rural Municipality,Gulmi",Procurement of Materials and Transportation up to Road Head Site (Bagar kalse Bhutiya Chalse-05 Kaligandaki)Gulmi,1966200.0,Goods,Sealed Quotation,Completed
Godawarimun/lalitpur/W/NCB/20/082/83,"Godawari Municipality, Office of the Municipal Executive,","Upgrading of Basnet gau & swastyechauki neupane gau Road, Godawari-10, Lalitpur",2054748.4,Works,NCB,In-Progress
Godawarimun/lalitpur/W/NCB/21/082/83,"Godawari Municipality, Office of the Municipal Executive,","Upgrading of Lapse Kotdada Road, Godawari-6, Lalitpur",3548463.7,Works,NCB,In-Progress
KRM/NCB/GOODS/2082/2083/03,"Kaligandaki Rural Municipality,Gulmi",Procurement of Materials and Transportation up to Road Head Site KRM-05 Arbeni,1966200.0,Goods,NCB,Completed
Godawarimun/lalitpur/W/NCB/22/082/83,"Godawari Municipality, Office of the Municipal Executive,","Infrastructure Improvement Works at Wakha Tole and Deubu Marg, Godawari Municipality-11, Lalitpur",5507819.79,Works,NCB,In-Progress
KRM/SQ/GOODS/2082/2083/06,"Kaligandaki Rural Municipality,Gulmi",Procurement of Materials and Transportation up to Road Head Site ( -04 Kaligandaki)Gulmi,1736504.92,Goods,Sealed Quotation,Completed
NCB/ORM/WORKS/01/2082-83,Omsatiya Rural Municipality,Construction of road from rural municipality office through ward number 3 office towards thutipipal chowk,12492509.0,Works,NCB,In-Progress
KRM/SQ/GOODS/2082/2083/12,"Kaligandaki Rural Municipality,Gulmi",Procurement of Materials and Transportation up to Road Head Site (Harmichaur Chha Saya And Budo Kulo-01 Kaligandaki)Gulmi,1212900.98,Goods,Sealed Quotation,Completed
KRM/NCB/GOODS/2082/2083/10,"Kaligandaki Rural Municipality,Gulmi",Procurement of Materials and Transportation up to Road Head Site ( -06 Kaligandaki)Gulmi,2063416.72,Goods,NCB,Completed
Mahalaxmi/W/NCB/03/2082/83,"Mahalaxmi Municipality, Office of Municipal Executive",Road upgrading works from changathali chadani party palace to Khulla hiti- Sirutar Jodne sadak ward no. 7 & 8,12558841.9,Works,NCB,In-Progress
PUDBC/DKT/347010114/082/083-01,"Saghan Sahari tatha Bhawan Nirman Aayojana, Dhankuta","Construction and Upgradation of Road from Gopal Bhagat Smriti Hospital Khandbari-Khorende-Mahadevsthan to Chewa (Third Phase), Khandbari Municipality.",21359501.03,Works,NCB,In-Progress
KRM/SQ/WORKS/2082/2083/09,"Kaligandaki Rural Municipality,Gulmi",Procurement of Materials and Transportation up to Road Head Site KRM-03 Arbeni,1624192.11,Goods,Sealed Quotation,Completed
KRM/SQ/WORKS/2082/2083/12,"Kaligandaki Rural Municipality,Gulmi",Procurement of Materials and Transportation up to Road Head Site KRM-02 Arbeni,1212900.98,Goods,Sealed Quotation,Completed
FRM/Sindhuli/Works/NCB/09/082-83,"Fikkal Rural Municipality,",Saubhagya Chowk Dekhi Gaupalika Karyalaya Hudai Gaikhura Samma Dhalan Karya,1996418.91,Works,NCB,In-Progress
FRM/Sindhuli/Works/NCB/01/082-83,"Fikkal Rural Municipality,",Upgrading of Sokhu Saluke Bhalubhanjyang Sadak Ward No. 6,9838216.83,Works,NCB,Completed
FRM/Sindhuli/Works/NCB/04/082-83,"Fikkal Rural Municipality,","Upgrading ofJitukhola Solpa Bhanjyang Devitar Jangajanga Silunge Sadak, Phikkal-5",1799999.88,Works,NCB,Completed
FRM/Sindhuli/Works/NCB/03/082-83,"Fikkal Rural Municipality,","Construction of Pathivera Aarubot Silunge Ratnawati Water Supply Project, Ward No. 6",4830641.2,Works,NCB,In-Progress
IDO/TPJ/WORKS/BRIDGE/NCB-02/082/83,"Infrastructure Development Office, Taplejung, Koshi Province","Construction of Sobuwakhola RCC Bridge, Athrai Triveni Rural Municipality 3 & 4, Taplejung.",40087149.43,Works,NCB,In-Progress
GGM/WORKS/NCB/01/2082/083,"Gauriganga Municipality, Chaumala Kailali",Dhabai Udashi Ringroad Kalopatre,2836071.0,Works,NCB,Completed
Godawarimun/lalitpur/W/NCB/23/082/83,"Godawari Municipality, Office of the Municipal Executive,","Blacktopping of Road from the Boundary of Ward No. 3 up to Ghattekulo Bridge, Godawari-4, Lalitpur",5741381.37,Works,NCB,In-Progress
Godawarimun/lalitpur/W/NCB/25/082/83,"Godawari Municipality, Office of the Municipal Executive,","Upgrading of Taukhel Road from Godawari party Palace to Aasha Nepal, Godawari",2590732.3,Works,NCB,In-Progress
Godawarimun/lalitpur/W/NCB/27/082/83,"Godawari Municipality, Office of the Municipal Executive,","Upgrading of Godamchaur Main Road, Godawari-01, Lalitpu",5472525.0,Works,NCB,In-Progress
Godawarimun/lalitpur/W/NCB/30/082/83,"Godawari Municipality, Office of the Municipal Executive,","Repair/Maintenance of Pako Road, Godawari-12, Lalitpur",3647105.73,Works,NCB,In-Progress
Godawarimun/lalitpur/W/NCB/32/082/83,"Godawari Municipality, Office of the Municipal Executive,","Upgrading of Lele Manakamana Road, Godawari-05, Lalitpur",5160769.3,Works,NCB,In-Progress
Godawarimun/Lalitpur/W/NCB/22/081/82,"Godawari Municipality, Office of the Municipal Executive,","Upgrading of Lele Tahakhel Road, Godawari-05, 10 Lalitpur",8569649.93,Works,NCB,In-Progress
PUDBC/DKT/NCB/WORKS/39/081/082,"Saghan Sahari tatha Bhawan Nirman Aayojana, Dhankuta","Construction of Tourism Infrastructure and Community Building Works in Manakamna Dham, Khandbari Municipality-9, Sankhuwasabha.",85411091.03,Works,NCB,In-Progress
PUDBC/DKT/347011144/082/083-04,"Saghan Sahari tatha Bhawan Nirman Aayojana, Dhankuta","Construction of Champe Sabha Hall in Arun Rural Municipality-2, Bhojpur",21113778.41,Works,NCB,In-Progress
NCB/ORM.WORKS/02/2082-83,Omsatiya Rural Municipality,Construction of Basantapur Dasarath Janata Secondary School Building,7038103.0,Works,NCB,In-Progress
BM/NCB/Works/SKNN/07/082/83,"Bidur Municipality,Nuwakot","Samari Khola Nadi Niyantran, Bidur 13",1456756.0,Works,NCB,In-Progress
BM/NCB/Works/SHCN/09/082/83,"Bidur Municipality,Nuwakot","SIMCHAURBATA HAWAGHAR JANE TRISHULI CORRIDOR NIRMAN, BIDUR 4",1593733.0,Works,NCB,In-Progress
BM/NCB/Works/HKPN/08/082/83,"Bidur Municipality,Nuwakot",HAWAGHAR KHOLSI PAHIRO NIYANTRAN,3649967.0,Works,NCB,In-Progress
KRM/NCB/Works/Dolakha/05/2082/083,"Kalinchok Rural Municipality, Sunkhani",Upgrading of Sadhikhola Gujarpa woda no 7 to 6 Jane Sadak,2713582.35,Works,NCB,In-Progress
NCB/ORM.WORKS/03/2082-83,Omsatiya Rural Municipality,Construction Of Road From Thulo Balapur To Sano Balapur.,8663716.69,Works,NCB,In-Progress
BM/NCB/Works/BPSS/06/082/83,"Bidur Municipality,Nuwakot",Bhitri Taar Pallo Taar Sadak Staronnati Kaarya,1549936.0,Works,NCB,In-Progress
KRM/NCB/Works/Dolakha/08/2082/083,"Kalinchok Rural Municipality, Sunkhani","Upgrading of Dhamire Niware pokhare sadak (Section1) , Gumukhola sayuli sadak (section2) ,Alxidhunga campus sadak (Scction3)",2464800.49,Works,NCB,In-Progress
LIDPOITH/NCB/W/2082-083/22,"Local Infrastructure Developmemt Project Office, Itahari","Construction and Upgrading of Deumai Dobhan Nadrung Deurali Hulak Sadak, Mangsebung, Ilam,",24679800.51,Works,NCB,In-Progress
KRM/NCB/Works/Dolakha/06/2082/083,"Kalinchok Rural Municipality, Sunkhani",Upgrading Khuredese Odare Sadak Nirman,1444736.17,Works,NCB,In-Progress
01/Works/NCB/Kmun/082/83,"Khairahani Municiapality Office, Chitwan","Construction of River Training Work of Ward Number 8 magani gau, Udhyogh Sangh to ladari river",46106570.0,Works,NCB,In-Progress
NCB/ORM.WORKS/04/2082-83,Omsatiya Rural Municipality,"Construction and Upgradation of Roads at Ward 1 ,2 and 3 .",2692614.23,Works,NCB,In-Progress
KRM/NCB/Works/Dolakha/10/2082/083,"Kalinchok Rural Municipality, Sunkhani",Soti padekhola Sunkhani sinchai,5873057.29,Works,NCB,In-Progress
NCB/ORM.WORKS/05/2082-83,Omsatiya Rural Municipality,Construction Of Balcktopped road at Ward 4 and 5,2692614.23,Works,NCB,In-Progress
LIDPOITH/NCB/W/MB/2081-082/09,"Local Infrastructure Developmemt Project Office, Itahari","Construction of Ilam Na. Pa.-9 bhanjyang sadak ra Ilam Na.Pa. -11 soyak sadak ko Puwa Kholama sadak Pul, Ilam",92250240.8,Works,NCB,In-Progress
LIDPOITH/NCB/W/MB/2081-082/06,"Local Infrastructure Developmemt Project Office, Itahari","Construction of Mechinagar 13 ma Bange Pul Naya Nirman,Jhapa",74968837.4,Works,NCB,In-Progress
BM/NCB/Works/RDNS/11/082/83,"Bidur Municipality,Nuwakot","RIMAL DADA HUDAI NURSERY JODNE SADAK STARONNATI KARYA , BIDUR 1",1689225.0,Works,NCB,In-Progress
KRM/NCBGoods/Dolakha/01/2082/083,"Kalinchok Rural Municipality, Sunkhani","Extraction ,Collection and Sales of River Bed Materials (Dhunga,Baluwa & Gravel ) singati chapleti Area",2499810.86,Goods,NCB,In-Progress
BM/NCB/Works/GKKA/05/082/83,"Bidur Municipality,Nuwakot",GADDIYA KHOLA KHANEPANI AAYOJANA,8898225.0,Works,NCB,In-Progress
KRM/SQB/Goods/Dolakha/01/2082/083,"Kalinchok Rural Municipality, Sunkhani","Extraction ,Collection and Sales of River Bed Materials (Dhunga,Baluwa & Gravel ) Beniswara Area",2222145.0,Goods,Sealed Quotation,In-Progress
KRM/NCB/GOODS/2082/2083-04,"Kaligandaki Rural Municipality,Gulmi",Procurement of Materials and Transportation Up to Road Head Site(Kaligandaki-07 Sera Tuni Khola ),1914522.96,Goods,NCB,Completed
02/082/83/BSMC/IDD/NCB,Butwal Sub-Metropolitan City,Construction of Nayagaun School,33815165.0,Works,NCB,In-Progress
PUDBC/DKT/347011144/082/083-06,"Saghan Sahari tatha Bhawan Nirman Aayojana, Dhankuta","Construction of Annapurna Bagdhan Ranadip Rai Ma.bi. Building in Temkemaiyung Rural Municipality, Bhojpur",21759817.61,Works,NCB,In-Progress
LIDPO1/NCB/W/TB/01/2079-80,"Local Infrastructure Developmemt Project Office, Itahari",Construction of Kishne Khola Thena Basti Dantakali Suspension Trail Bridge,45858845.57,Works,NCB,Completed
KRM/SQB/Works/Dolakha/08/2082/083,"Kalinchok Rural Municipality, Sunkhani",Improvement of Babre Health Centre ward no 02,1126271.45,Works,Sealed Quotation,In-Progress
03/082-83/BSMC/IDD/Works/NCB,Butwal Sub-Metropolitan City,Siraangaun Top Majhuwa to Buddhanagar Sadak Nirmaan,14481740.0,Works,NCB,In-Progress
KRM/NCB/WORKS/2082/2083/02,"Kaligandaki Rural Municipality,Gulmi",Ghaumaune Koreng Chapchaur Bareng Sadak Istarunnati Kaligandaki-06,1345094.81,Works,NCB,Completed
PUDBC/DKT/NCB/WORKS/69/080/081,"Saghan Sahari tatha Bhawan Nirman Aayojana, Dhankuta","Construction of Integrated Urban Infrastructure Development Works in Dharmadevi Municipality, Sankhuwasabha",91129590.25,Works,NCB,In-Progress
PUDBC/DKT/347011144/082/083-05,"Saghan Sahari tatha Bhawan Nirman Aayojana, Dhankuta","Construction of Tribhuvan Dharmodaya Ma.bi. Building in Temkemaiyung Rural Municipality, Bhojpur",21436546.64,Works,NCB,In-Progress
BM/NCB/Works/KGSA/10/082/83,"Bidur Municipality,Nuwakot",KERAGHARI SINCHAI AAYOJANA,1755197.0,Works,NCB,In-Progress
KRM/SQ/WORKS/2082/2083/04,"Kaligandaki Rural Municipality,Gulmi","Construction of Ghaumaune Koreng Chapchaur Bareng Sadak Istarunnati Kaligandaki RN-06,07",852173.28,Works,Sealed Quotation,In-Progress
KRM/NCB/Works/Dolakha/01/2082/083,"Kalinchok Rural Municipality, Sunkhani",Upgrading of Singati Sanskritgram sdak ward no 03,10282537.35,Works,NCB,In-Progress
LIDPOITH/NCB/W/2082-083/12,"Local Infrastructure Developmemt Project Office, Itahari","Construction and Upgrading of Yuwa chok daleli dohamana sadak, Kanepokhari Gaupalika-3, Morang",23873700.89,Works,NCB,In-Progress
KRM/NCB/WORKS/2082/2083/05,"Kaligandaki Rural Municipality,Gulmi","Construction of Khadgakot Ward Office Building at Kaligandaki Rural Municipality-06,Khadgakot",12669865.02,Works,NCB,In-Progress
BM/NCB/Works/AWKS/03/082/83,"Bidur Municipality,Nuwakot","Ajingare bata Woda Karyalaya Jane Sadak Staronnati, Bidur 13, Nuwakot",21338377.69,Works,NCB,In-Progress
LIDPOITH/NCB/W/2082-083/14,"Local Infrastructure Developmemt Project Office, Itahari","Construction and Upgrading of Phagu Gaun Todke Jharana Sadak Nirman, Sandakpur Ga. Pa.-4, Mabu, Ilam",22635646.95,Works,NCB,In-Progress
KRM/NCB/Works/Dolakha/07/2082/083,"Kalinchok Rural Municipality, Sunkhani",Upgrading of Yabalkhola Ward Karyalaya Sadak Ward 01,3482548.27,Works,NCB,In-Progress
KRM/NCB/WORKS/09/2081/82,Kanepokhari Rural Municipality,a) Constructon of Asphalt concrete work along Bihari tol to Bohora tol road. b) Approach road construction work at both side of Sitadhap Culvert & construction of drain at west side of dans khola trus,14438223.71,Works,NCB,In-Progress
BM/NCB/Works/TMMS/04/082/83,"Bidur Municipality,Nuwakot",Thulo Gau Maj Gau Hudai Mankamana Niskene Sadak Bidur-5,14389394.0,Works,NCB,In-Progress
LIDPOITH/NCB/W/2082-083/21,"Local Infrastructure Developmemt Project Office, Itahari","Construction and Upgrading of Sandakpur Ga. Pa. ward No. 5 kaaryalay hudai jamuna ghumti danda dekhi dhuwa khola sadak, Ilam",24016747.6,Works,NCB,In-Progress
MKRM/NCB/WORKS/SBMSS/01/2082-83,"Mugum Karmarong Rural Municipality,Pulu Mugu","Construction of academic building first floor of Shree Buddha Namuna Ma.Vi., Mangri ,mugum karmarong Rural Municipality ward -08",5984834.92,Works,NCB,In-Progress
PUDBC/DKT/NCB/WORKS/02/079/080,"Saghan Sahari tatha Bhawan Nirman Aayojana, Dhankuta","Construction of Integrated Urban Infrastructure Development Works in Bhojpur Municipality, Bhojpur",160456290.67,Works,NCB,In-Progress
KRM/NCB/WORKS/2082/2083/03,"Kaligandaki Rural Municipality,Gulmi","Construction of Pakkipul (2 Culvers) at Purano Bazr of Kalignadaki Rural Municipality-05,Phoksing",4132113.42,Works,NCB,In-Progress
BM/NCB/Works/CGSS/01/082/83,"Bidur Municipality,Nuwakot","Chanaute Chaulane Gahate Saungaun Sadak ,Bidur -7",12550095.0,Works,NCB,In-Progress
LIDPOITH/NCB/W/2082-083/23,"Local Infrastructure Developmemt Project Office, Itahari","Construction and Upgrading of Rong Ga. Pa. ward no. 6 Rambhyang hudai dhanidada Salakpur Sadak staronati, Ilam",22917468.0,Works,NCB,In-Progress
LIDPOITH/NCB/W/2082-083/24,"Local Infrastructure Developmemt Project Office, Itahari","Construction and Upgrading of Toribari Daregauda chuli Sadak Khanda, Ilam",23474266.57,Works,NCB,In-Progress
KRM/NCB/WORKS/2082/2083/04,"Kaligandaki Rural Municipality,Gulmi","Construction of Phoksing Ward office Building at Kaligandaki Rural Municipality -05,Phoksing",13742873.06,Works,NCB,In-Progress
KRM/NCB/WORKS/05/081/82,Kanepokhari Rural Municipality,"Construction of Bituminous Road (Asphalt Concrete) along Ramailo Domana Road Section, Pipal Chowk Rate Khola Culvert, Halesi hotel west chauki road, Sukrabare sadhan chowk road section & Gate Kanepokh",26658719.29,Works,NCB,In-Progress
BM/SQ/Works/ILDN/21(Re)/082/83,"Bidur Municipality,Nuwakot","Inarpati Laxminarayan Dharmashala Nirman, Bidur 6",1253680.0,Works,Sealed Quotation,In-Progress
LIDPOITH/NCB/W/2082-083/39,"Local Infrastructure Developmemt Project Office, Itahari","Construction and Upgrading of Chalisbighe, Ghaletole hudai Ashok Phuyal ghar purba Ramailo jane Sadak Kalopatre, Kanepokhari Gaupalika-7,5 & 6, Morang",25094890.25,Works,NCB,In-Progress
KRM/NCB/WORKS/011/2081/82,Kanepokhari Rural Municipality,"Construction of Rural Municipal Executive Administrative Building of Kanepokhari Rural Municipality Kanepokhari, ward no - 05",109770278.73,Works,NCB,In-Progress
PUDBC/DKT/NCB/WORKS/70/080/081,"Saghan Sahari tatha Bhawan Nirman Aayojana, Dhankuta",Integrated Urban Infrastructure Development Works in Shadananda Municipality Bhojpur,98906055.5,Works,NCB,In-Progress
KRM/NCB/WORKS/03/2082/83,Kanepokhari Rural Municipality,Construction of Asphalt pavement on Nursary Dada east Jyamire khola Culvert- Mantri Chowk north Hanuman Chowk east-Shivalaya-Sivalaya mandir Poudel chowk & Mantri chowk north -deurali chowk (upto pitc,25664596.33,Works,NCB,In-Progress
NCB/KRM/2082/2083/01,"Kaligandaki Rural Municipality,Gulmi",Upgrading of Purtighat Bhangakharka Damar Sireni Sadak Kaligandaki-04,10227505.28,Works,NCB,In-Progress
11/RUPA/NCB/WORKS/2081/2082,Rupa Rural Municipality,Construction of Administrative Building of Rupa Rural Municipality,77954209.22,Works,NCB,In-Progress
LIDPOITH/NCB/W/2082-083/03,"Local Infrastructure Developmemt Project Office, Itahari","Construction and Upgrading of Jhapa Gaaupalika 5 Pantapara Chowk-Meche Gaau Hudai 18 Number Junge Pillar Samma Kalopatre Sadak Nirman, Jhapa",22011099.01,Works,NCB,In-Progress
MKRM/NCB/WORKS/RR/02/2082-083,"Mugum Karmarong Rural Municipality,Pulu Mugu","Dhungedhara to Maha Rural Road Upgrading work, Mugum Karmarong Rural Municipality- 7, Maha",3439480.29,Works,NCB,In-Progress
