contract_id,pe_name,contract_name,contract_amount,procurement_category,procurement_method,status
MDORP/337011694/078/79-08,North South Mulghat Dobhan Olangchunggola Road Project,Upgrading to Blacktop Road Standard of Basantapur-Guphapokhari-Sabhapokhari-Dhungesanghu-Dhoban-Taplejung Road (Madan Bhandari Marga) (Dobhan-Bahanande Section),339946626.29,Works,NCB,In-Progress
DROLTP/33701137/076/77-04,208 Road Division Lalitpur,"Road Infrastructure Development Program along Road Infrastructure Development Program along Thaiba-Dashare Road, Lalitpur",5823375.56,Works,NCB,In-Progress
DROLTP/337310113/076/77-020,208 Road Division Lalitpur,Reactive Maintenance works along LakuriVanjyang- Manedovan Road,3191030.73,Works,NCB,In-Progress
DROLTP/337011384/076/77-030,208 Road Division Lalitpur,Upgrading and Rehabilitation works along Lubhu-Lakuribhanjyang-Manedovan Road,34162900.09,Works,NCB,In-Progress
DROLTP/33701138-4/076/77-055,208 Road Division Lalitpur,Upgrading and Rehabilitation works along Godawari-Phulchowki Road(Package 2),42710160.12,Works,NCB,In-Progress
24/075-076/NCB/Works/WSP/WSSDO-Surkhet,"Directorate of Water Supply, Irrigation and Energy Development, Surkhet",Todka Bhanjyang WSP,66404427.29,Works,NCB,In-Progress
01/076-077/NCB/Works/WS/WSIEDO-Surkhet,"Directorate of Water Supply, Irrigation and Energy Development, Surkhet",Dundure WSP,13740935.0,Works,NCB,In-Progress
NCB/20/GOC/074-075,"Directorate of Water Supply, Irrigation and Energy Development, Surkhet",Gochchhe Khola River Training Works.,28433837.44,Works,NCB,In-Progress
MYC-02-074-075-RMSO-Surkhet,"Directorate of Water Supply, Irrigation and Energy Development, Surkhet",Gasa WSP,49154301.3,Works,NCB,In-Progress
MYC-03-074-075-RMSO-Surkhet,"Directorate of Water Supply, Irrigation and Energy Development, Surkhet",Bhulke WSP,14410617.79,Works,NCB,In-Progress
PEP3/BKRTMW/NCB-01/078/079,"People's Embankment Program, Field Office No. 3, Sarlahi",Bank Protection with Step Revetment with Launching at bake River,7519482.36,Works,NCB,Completed
RE-38-BMC/2078/079/W/SQ/104,Bharatpur Metropolitian City Office,"Mathillo Bhorle Krishi Sadak Nirmaan, BMC-29",1223533.73,Works,Sealed Quotation,Completed
DROLTP/33701120-4/076/77-067,208 Road Division Lalitpur,Road Improvement & extension works Imadol Police station-Wochu sitapakha-1 number dhara-Morepati -koji home Kamalpokhari,6352581.33,Works,NCB,In-Progress
DROLTP/3371653/072/073-008,208 Road Division Lalitpur,"Periodic maintenance works, Mangal Bazar-Kumaripati, Iti Pragpokhari Road",8098355.74,Works,NCB,In-Progress
DROLTP/33701120-4/077/78-018,208 Road Division Lalitpur,Road Extention Works in Rato Pool of Godawari River to Balkumari Balkot Road.,1887369.8,Works,NCB,In-Progress
DROLTP/33701120-4/077/78-019,208 Road Division Lalitpur,Road Extention Works in Siddheswor-Anuli Rajkulo Road.,2424877.44,Works,NCB,In-Progress
DROLTP/33701120-4/077/078-039,208 Road Division Lalitpur,"Road Surface Imorivement and Upgrading of Rastrapati Marga – Malpokhari – Dhobighat Road, Lalitpur",2261258.91,Works,NCB,In-Progress
DROLTP/33731011-3/077/078-040,208 Road Division Lalitpur,"Recurrent Maintenance Works along Lubhu Sallaghari Road., Lalitpur",2952095.5,Works,NCB,In-Progress
DROLTP/33731011-3/077/078-044,208 Road Division Lalitpur,"Specific Maintenance of Road of Hattiban Godawari Area, Dhobighat-Pulchowk Bhanimandal Road.",2907271.31,Works,NCB,In-Progress
DROLTP/33731011-3/077/078-049,208 Road Division Lalitpur,Specific Maintenance Works (Footpath Maintenance) at Different Chainage of Road of Lalitpur District.,6956258.36,Works,NCB,In-Progress
DROLTP/33701120-4/077/078/068,208 Road Division Lalitpur,"Road Extension Works along Kusunti Bistapakha ( Sugam Margha),lalitpur",10015378.23,Works,NCB,In-Progress
DROLTP/33731011-3/077/078-052,208 Road Division Lalitpur,Periodic Maintenance along Balkhu-Bagdol Road(Pacakage 2) Lalitpur,7064265.57,Works,NCB,In-Progress
RRM/NCB/ROAD/W/13/2078/079,"Rapti Rural Minicipality, Dang",Construction Of Dolai Khola-Paharuwa-Kalapani Road,8005021.33,Works,NCB,Completed
RRM/NCB/W/29/2078/079,"Rapti Rural Minicipality, Dang",Construction Of RCC Box Culvert along devikot road at Sungure Khola,5914944.84,Works,NCB,In-Progress
DROLTP/33701120-4/077/78-037(Re),208 Road Division Lalitpur,"Premix Carpeting Work in MotiRajkulo-Mahalaxmi-5,Moteshwor, Lalitpur",840239.77,Works,NCB,In-Progress
RDSPR/337011764/078/79/018,DRO Shivapur,"Pawora-Pipara-Chakadchauda Road, Kapilvastu (10.5km)",129860623.15,Works,NCB,In-Progress
RDSPR/3373101384/078/79/026,DRO Shivapur,Landslide Protection Works on Mahendra Rajmarg. Dhankhola Section (Ch 659+000 to 675+000,6955825.5,Works,NCB,Completed
RDSPR/337011764/078/79/027,DRO Shivapur,"Construction of Blacktop Road with cross and side Drainage works on Krishnanagar-Sirsihawa-Balanagar-Laalpur-Jhulaniya-Choraha, Kapilvatu.",176882496.26,Works,NCB,In-Progress
RDSPR/337011764/078/79/028,DRO Shivapur,"Construction of Blacktop Road with Cross and Side Drainage Works on Mojdpur - Suntanwapur - Belashpur - Sihakhor - Kopawash, Kapilvastu",179635284.47,Works,NCB,In-Progress
RDSPR/337011694/078/79/029,DRO Shivapur,"Black Top Works on Pachera Bargdwa Uchadiwa Kothi Nadi Antargat Bargdwa Bankatwa Road, Kapilvastu",2865390.26,Works,NCB,In-Progress
RDSPR/3373101134/078/79/31,DRO Shivapur,Landslide Protection Works at CH 20+250 - CH 21+800 along Gorusinge-Sandhikharka Section,6904228.32,Works,NCB,In-Progress
DROLTP/33731011-3/077/078-030,208 Road Division Lalitpur,Periodic Maintenance of Gwarko-Lakuribhanjhyang-Mane Dovan Road,29561672.12,Works,NCB,In-Progress
RDSPR/337011764/078/79/032,DRO Shivapur,"Improvement of Road by Construction of Roadway Structures, Cross &Side Drain works, Blacktop Works, Earthworks and Miscellaneous works at Vikramsota - Damar - Mandre - Supakhola - Khachikot - nuwakot",206763422.4,Works,NCB,In-Progress
DROLTP/33731011-3/077/078-028,208 Road Division Lalitpur,Periodic Maintenance of Balkhu-Bagdol Road.,14011714.28,Works,NCB,In-Progress
RDSPR/337077384/078/79/033,DRO Shivapur,Improvement of Road by Construction of Gabion Structure,1576350.0,Works,NCB,Completed
DROLTP/33731011-3/077/078-027,208 Road Division Lalitpur,Periodic Maintenance of Chapagau-Bajrabarahi-Santaneshwor Road.,15890074.61,Works,NCB,In-Progress
RDSPR/3373101134/078/79/034,DRO Shivapur,"Reactive Maintenance Works on Gorusinge-Sandhikharka Road at Chakla-Bhuwanpata (CH 30+000-43+000), Arghakhanchi",8367587.16,Works,NCB,In-Progress
RDSPR/3373101134/078/79/035,DRO Shivapur,"Reactive Maintenance Works on Gorusinge-Sandhikharka Road at Bhuwanpata-Dahakhola (CH 43+000-58+000), Arghakhanchi",8258999.25,Works,NCB,In-Progress
RDSPR/3373101134/078/79/036,DRO Shivapur,Reactive Maintenance Works on MRM (Gorusinghe Bazar (CH. 634+000)-Dhan Khola (CH. 675+000) section).,8906115.1,Works,NCB,Completed
RDSPR/3373101134/078/79/038,DRO Shivapur,"Reactive Maintenance works along Jitpur-Taulihawa-Khunuwa NH50 Road and Paththarkot Gorusinghe-Taulihawa NH51 Road, Kapilvastu",2765330.91,Works,NCB,In-Progress
RDSPR/3373101134/078/79/039,DRO Shivapur,"Reactive Maintenance work on MRM at Kothi-Dhankhola Section, Kapilvastu",2665802.77,Works,NCB,In-Progress
RDSPR/3373101134/078/79/040,DRO Shivapur,"Reactive Maintenance works on Paththarkot to Sandhikharka Section (Ch 11+000-68+000) along Gorusinghe-Sandhikharka Road, Arghakhanchi",14970298.64,Works,NCB,In-Progress
RDSPR/33711384/078/79/041,DRO Shivapur,"Upgrading & Improvement works at Paththarkot - Fudband Section (Ch 11+000-65+000) along Gorusinghe - Sandhikharka Road, Arghakhanchi",22710421.51,Works,NCB,In-Progress
DROLTP/33701136-4/077/78-056,208 Road Division Lalitpur,"Road Safety Works (Installation of Deblineators post and Traffic sign post) at Lakuri-Manedovan, Godawari-Pulchowk & Champi-Tikabhairav Road, Lalitpur",1524285.0,Works,NCB,In-Progress
MOUD/LTDC/NCB/Work/20?078/79,Lamahi Town Development Committee,Black Top Road,22488618.0,Works,NCB,Completed
MOUD/LTDC/NCB/Work/19/2078/79,Lamahi Town Development Committee,Footpath Road Construction,7291506.01,Works,NCB,Completed
MOUD/LAMAHI/TDC/NCB/Work/08/078/79,Lamahi Town Development Committee,Terminal building construction,73149540.91,Works,NCB,In-Progress
RRM/NCB/ROAD/W/12/2078/079,"Rapti Rural Minicipality, Dang",Costruction Of Rapti Ring Road (Sisahaniya Milan chowk-Basantapur section),41787840.45,Works,NCB,In-Progress
RRM/NCB/BRIDGE/W/28/2078/079,"Rapti Rural Minicipality, Dang",Construction Of Pipari Khola Bridge along Kohaluwa Judpani road,32933313.76,Works,NCB,In-Progress
RDSPR/3373101134/078/79/042 Re,DRO Shivapur,"Periodic Maintenance works on Patharkot-Chakla & Ghumti-Sandhikharka Section along Gorusinge sandhikharka Road, Arghakhanchi",2604054.49,Works,NCB,In-Progress
RDSPR/337011384/078/79/043,DRO Shivapur,"Road Improvement Works at Fudbang-Sandhikharka Section (Ch 65+000 - 69+000) along Gorusinghe-Sandhikharka Road NH51, Arghakhanchi",28193282.32,Works,NCB,In-Progress
RDSPR/337011384/078/79/044,DRO Shivapur,"Road Improvement Works at Pirapani-Narpani Section (Ch 14+000 - 50+000) along Gorusinghe-Sandhikharka Road NH51, Arghakhanchi",46303922.71,Works,NCB,In-Progress
RDSPR/33701169/078-79/045,DRO Shivapur,"Ratafale-Jagata hudai Rattari Road and Thada-Jaluke hudai Lamatal Road, Arghakhanchi",10952712.1,Works,NCB,In-Progress
RDSPR/337011384/079/80/001,DRO Shivapur,"Upgrading and Improvement Works on Mahendra Rajmarg. ( Kothi ( CH-614+585)-Dhan khola ( CH-675+000) Section)., Kapilvastu",40986149.7,Works,NCB,In-Progress
RDSPR/3373101134/079/80/002,DRO Shivapur,Periodic Maintenance Works in MRM (Chainage 634+600 to 659+000,20933258.64,Works,NCB,In-Progress
RDSPR/33701169/079/80/003,DRO Shivapur,"Malarani 7-Jureli chaur-Dadakharka-Baraharukha-Sainakharka hudai Betthala Road and Malarani 7-Indreta chok-Bajapata-Gahate-Ratamata-Khanibas hudai Bamruk Netaka pokhara Road, Arghakhanchi",7749494.28,Works,NCB,In-Progress
RDSPR/33701169/079/80/004,DRO Shivapur,"Black Top Works on Taulihawa-08, Dohoni Pachera Road, Kapilvastu",7211644.14,Works,NCB,In-Progress
RDSPR/33701169/079/80/005,DRO Shivapur,"Upgrading and Improvement of Jitpur- Taulihawa- Khunuwa NH50 Road from Chainage 22+310 to Chainage 30+500, Kapilvastu",41632207.81,Works,NCB,In-Progress
RDSPR/33701138/079-80/08,DRO Shivapur,"Improvement of Road by Construction of Roadway Structures, Cross Drain Structure and Earthworks at (Ghorakhori-Nuwakot) and (Bhedirakhne-Khanadaha) section of Bhalubang-Nuwakot-Khanadaha-Kharbang Road",125177240.72,Works,NCB,In-Progress
RDSPR/337011364/079/80/009,DRO Shivapur,Traffic Safety and Road Marking works along Mahendra Highway(Kothi-Dhankhola Section),2210319.55,Works,NCB,In-Progress
RIDO-ARG-W-NCB-40-2078/079,"Road Infrastructure Development Office, Arghakhanchi",Upgrading Rampur Kapurkot: Jibraj Asrit Krishna Sen Ischhuk Marg Sandhikharka Pakale Dharapani Chunjathanti Road,258696706.86,Works,NCB,In-Progress
MMC/NCB/W/B/01/079-80,Myagdi Multiple Campus,Myagdi Multipal Campus Block -C Building Construction,9585412.2,Works,NCB,In-Progress
Moud/Lamahi/TDC/Dang/NCB/Work/02/079/080,Lamahi Town Development Committee,Retaining wall,1764930.05,Works,NCB,Completed
UDBO/DANG/NCB/WORKS/21-2078/79,"Urban Development & Building Office Ghorahi, Dang","Road infrastructure Development office Building Construction work,khalanga,Puythan.",30450399.8,Works,NCB,In-Progress
UDBO/DANG/NCB/WORKS/22-2078/79,"Urban Development & Building Office Ghorahi, Dang","Division Forest Office Building Construction Work,Dang(Deukhuri),Dang.",28224592.8,Works,NCB,In-Progress
moud/LTDC/NCB/work/18/078/079,Lamahi Town Development Committee,Grand stand block construction at lamahi cricket ground,42336511.58,Works,NCB,In-Progress
moud/lamahi/tdc/dang/ncb/work/01/079/080,Lamahi Town Development Committee,compound wall,3405232.03,Works,NCB,Completed
moud/ltdc/ncb/work/03/079/080,Lamahi Town Development Committee,Rcc Drain Work,1172260.56,Works,NCB,Completed
GDRP/337011014/079/80-01,Gaighat Diktel Road Project,Asphalt concrete overlay and extension of existing road at Ch. 1+208 (Eye Hospital) to 4+474 (Baruwa Bridge) (GDRP/337011014/079/80-01),83460127.88,Works,NCB,Completed
GDRP/337011324/079/80-02,Gaighat Diktel Road Project,Baruwa bridge protection,7202704.75,Works,NCB,Completed
RIDOPYU/079/80/NCB-1,"Road Infrastructure Development Office, Pyuthan",Upgrading of Okhara Tree Pokhre Danda Baas Khola Road Mallarani 04 Pyuthan,1467996.69,Works,NCB,In-Progress
RIDOPYU/079/80/NCB-02,"Road Infrastructure Development Office, Pyuthan",Construction Of Saribang Nepane Road,1528204.31,Works,NCB,In-Progress
RIDOPYU/079/80/NCB-03,"Road Infrastructure Development Office, Pyuthan",Construction of Belarukh Takura Motorbato Pyuthan na.pa. 9,2325188.18,Works,NCB,In-Progress
RIDOPYU/079/80/NCB-04,"Road Infrastructure Development Office, Pyuthan",Construction of Jumri Buspark (0 k.m.) to Radhakrishna Temple Road Pavement/Blacktop Work,2410893.69,Works,NCB,In-Progress
RDHKR/337310113(Rec)/079/80-001,"Road Division, Harkapur",Recurrent Maintenance Works (Patchworks) on Hillepani - Jayramghat and Haleshi -Diktel Road Section,5699013.75,Works,NCB,Completed
RDHKR/33701138/079/80-005,"Road Division, Harkapur","Rehabilitation work of Halesi-Diktel Road Section, Khotang",12560440.08,Works,NCB,In-Progress
RDHKR/337310113/079/80-006,"Road Division, Harkapur","Specific Maintenance Works on Hillepani-Jayramghat Road Section, Okhaldhunga",4189607.68,Works,NCB,In-Progress
RIDOPYU/079/80/NCB-05,"Road Infrastructure Development Office, Pyuthan","Upgrading of Chamare Betane Dandakharka Chipleti Road Jhimruk 2, Pyuthan",2200114.15,Works,NCB,In-Progress
RIDOPYU/079/80/NCB-06,"Road Infrastructure Development Office, Pyuthan","Construction of Jabune Tallo Gaun Pokharichheda Arghakhanchi Gulmi Road, Pyuthan",1814875.05,Works,NCB,In-Progress
NGWCIMO/LGIRMTP/NCB-3,Nepal Gandak West Canal Irrigation Management Office,"Earthwork for reshaping, Gravel works, Lining works and culverts in Branch canal of Nepal Gandak West Canal.",88126087.18,Works,NCB,In-Progress
UDBO/DANG/NCB/WORKS/04-2079/80,"Urban Development & Building Office Ghorahi, Dang","Baruwa Gau Gaider Basti Bikash ( Drain & Road Construction Works), Tulsipur-6, Dang.",3113363.13,Works,NCB,In-Progress
UDBO/DANG/NCB/WORKS/05-2079/80,"Urban Development & Building Office Ghorahi, Dang","Dumri Gau Rajaura Golaura Basti Bikas( Drain & Road Construction works) , Tulsipur 6, Dang.",5441564.23,Works,NCB,In-Progress
UDBO/DANG/NCB/WORKS/06-2079/80,"Urban Development & Building Office Ghorahi, Dang","Simthana Simthani Basti Bikas ( Drain & Road Construction works) , Dangisharan -7, Dang & Damodar Road Okhariya-Dhanaura-Kamalgadi-Dubichaur-Baisha Infrastructure Construction Work ( Road Works), S",4114046.95,Works,NCB,In-Progress
UDBO/DANG/NCB/WORKS/07-2079/80,"Urban Development & Building Office Ghorahi, Dang","Prakritinagar Toll - Kasturinagar Toll Drain & Road Construction works, Ghorahi-15, Dang , Ambapur Integrated Infrastructure Construction Work ( Road Construction works) , Ghorahi-18, Dang, And MA.VI.",4543864.07,Works,NCB,In-Progress
UDBO/DANG/NCB/WORKS/08-2079/80,"Urban Development & Building Office Ghorahi, Dang","Chhutkimaharwa,Badkagali Road Upgrading Work ( Drain and Road Construction works), Lamahi-06, Dang.",6570178.44,Works,NCB,In-Progress
UDBO/DANG/NCB/WORKS/09-2079/80,"Urban Development & Building Office Ghorahi, Dang","Ghorneti Basti Bikas ( Drain and Road Construction works), Tulsipur 4 Dang.",6775250.66,Works,NCB,In-Progress
UDBO/DANG/NCB/WORKS/10-2079/80,"Urban Development & Building Office Ghorahi, Dang","Tulsipur-14 Babai Pari Basti Bikas (Drain And Road Construction Works), Tulsipur, Dang.",6301821.55,Works,NCB,In-Progress
UDBO/DANG/NCB/WORKS/12-2079/80,"Urban Development & Building Office Ghorahi, Dang","Chandra Marg Road Upgrading Works ( Drain and Road Construction works) , Tulsipur-11, Dang and Majgaun Basti Bikash ( Drain Construction works), Tulsipur-16 and 17 , Dang .",3218741.94,Works,NCB,In-Progress
UDBO/DANG/NCB/WORKS/13-2079/80,"Urban Development & Building Office Ghorahi, Dang","West Gojhena Basti Bikas ( Drain & Road Construction works), Lamahi-08, Dang. And Aanandnagar Toll Basti Bikas ( Drain works), Lamahi-05, Dang.",3997470.39,Works,NCB,In-Progress
NCB/DPO-KTG/KHRP/079-80/RP01,District Police Office Khotang,"Construction of Office cum Barrack, Mess,Toilet, Water Tank, Hawa ghar, Fencing and Gate",29532418.43,Works,NCB,In-Progress
NCB/DPO-SUN/SKRB/2079-080/RP01,"District Police Office, Sunsari","Construction of Office Cum Barrack Building,Mess,Toilet,Septic Tank & Soakpit,Water Tank,Gate and Compound wall/Fence work at Police Post Sukrabare",24320960.39,Works,NCB,In-Progress
RIDO-ARG-W-NCB-37-2079/080,"Road Infrastructure Development Office, Arghakhanchi",Construction of Saurya Khola Bridge along Patauti Durgaphant Kukhuredeurali Kharjang Rangbas Simichaur Tamghas Road,80022264.14,Works,NCB,In-Progress
RIDO-ARG-W-NCB-39-2079/080,"Road Infrastructure Development Office, Arghakhanchi","Construction of Kodale Khola Bridge, Malarani 3-4, Arghakhanchi",35313818.2,Works,NCB,In-Progress
UDB-RUP/34701012/NCB/079-80/60,"Urban Development and Building Office, Rupandehi","Construction of Drain and road at 4 no. Uchtahawa Jeetpur (Basti Bikas) , 4 no.,Jitpur, Kaplivastu",6528222.1,Works,NCB,Completed
UDB-RUP/34701012 /NCB/079-80/5,"Urban Development and Building Office, Rupandehi","Upgrading works of Road at Hariharpur to Sagarmatha chowk, banganga-04",2413725.2,Works,NCB,In-Progress
UDB-RUP/34701014/NCB/079-80/61,"Urban Development and Building Office, Rupandehi",Construction of Urban Infrastructure Development in West side of Chandrauta Bazaar South Side of Armed Police Force Camp From Bhudihawa Chowk to East Side Along,6551725.31,Works,NCB,In-Progress
UDBO/BANKE/NCB/WORK/RADHAKRISHNA.Blg/079-080/01,"Urban Development and Building Office, Banke","Construction of Radha Krishna Temple (dharamshala) Blg Nepalgunj-5, Banke",2664230.65,Works,NCB,In-Progress
